emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
fear,male,../data/raw\Actor_11\03-01-06-01-01-02-11.wav,-38.616375,-43.392162,-42.78545,-39.302002,-34.593163,-33.09377,-35.570915,-39.708885,-41.64959,-41.740158,-40.507977,-39.145813,-40.29577,-41.702377,-41.948895,-42.481236,-43.515877,-42.909313,-42.903934,-42.55445,-42.59418,-44.146156,-45.02997,-46.9527,-47.399265,-47.487965,-47.453915,-46.63987,-45.849445,-47.0998,-49.392345,-49.766983,-50.467396,-49.883972,-47.791866,-48.553986,-48.764385,-49.897312,-50.838703,-50.76524,-49.65987,-49.207508,-49.666527,-50.25561,-50.737804,-51.668175,-51.182396,-50.726,-49.64715,-49.984756,-50.816998,-50.09667,-50.395702,-49.636692,-51.05254,-51.73872,-53.478615,-52.936256,-52.434822,-52.0327,-52.257595,-53.242546,-54.018436,-53.94986,-54.972218,-55.47204,-55.04554,-56.544827,-57.029892,-56.60819,-55.27749,-56.255245,-57.208004,-55.658905,-54.838615,-55.475945,-54.37614,-53.999546,-53.99746,-54.54788,-53.953125,-53.574944,-54.196392,-54.857807,-55.021908,-55.792404,-56.28491,-56.537773,-56.709717,-56.166325,-55.547222,-54.9462,-55.296036,-55.347248,-55.200348,-56.52715,-57.04319,-57.638603,-57.917267,-58.67616,-58.801506,-57.578255,-57.309174,-57.338074,-57.223175,-58.177372,-58.586193,-58.863426,-58.574543,-57.6263,-57.941242,-57.391644,-57.23918,-57.250393,-56.990597,-57.206974,-57.752655,-58.491684,-58.716366,-58.320946,-57.9985,-58.136757,-58.20155,-58.607857,-59.21949,-59.621456,-59.31983,-59.84234
fear,male,../data/raw\Actor_13\03-01-06-02-01-01-13.wav,-42.67894,-49.297707,-52.31724,-50.247536,-46.53884,-43.299137,-41.88408,-43.576077,-46.127937,-48.151775,-48.491653,-46.986652,-46.733253,-46.28278,-46.57033,-47.65787,-47.96324,-48.224323,-48.08099,-47.799244,-47.958946,-49.12527,-49.237762,-49.956196,-51.303154,-51.444855,-50.90396,-51.127914,-51.81748,-52.36021,-52.58498,-53.200794,-53.66477,-54.250748,-53.88656,-54.344112,-55.107166,-55.11687,-55.304153,-55.220562,-55.191704,-55.080162,-54.890747,-54.466087,-54.95512,-56.252197,-55.941925,-55.67994,-55.063442,-56.14521,-56.883514,-57.628426,-57.268696,-56.401997,-57.434193,-56.536613,-56.48626,-55.947636,-56.249157,-56.914196,-56.05189,-56.08942,-56.193,-55.57945,-55.475956,-55.877197,-56.27548,-56.185337,-56.724285,-57.689823,-57.972893,-58.036232,-58.319386,-58.518715,-58.113987,-58.873512,-58.3406,-57.740887,-58.447792,-57.879063,-58.248764,-57.75899,-58.326313,-59.576874,-59.56934,-58.829544,-59.330597,-59.301807,-58.84649,-58.689404,-59.09278,-59.710957,-59.5788,-59.68494,-60.391853,-60.53995,-61.686333,-61.92945,-62.9514,-62.774914,-62.5952,-62.960953,-62.54122,-63.49617,-63.266026,-63.310863,-62.94046,-62.90526,-62.274734,-61.553467,-60.908993,-60.78287,-61.08111,-60.823273,-61.01679,-61.08394,-61.538773,-61.836525,-62.371,-62.614273,-62.606472,-62.575184,-62.713097,-63.111042,-63.742977,-64.101395,-63.993797,-63.4318
fear,female,../data/raw\Actor_02\03-01-06-01-02-02-02.wav,-55.521515,-54.92581,-55.783443,-56.459904,-57.06433,-57.08444,-56.913662,-55.698406,-52.506924,-50.187336,-44.76852,-38.091698,-31.94945,-28.70355,-29.668547,-33.852192,-39.292698,-42.16012,-44.427387,-45.079655,-45.250217,-45.861298,-45.40229,-44.609425,-42.39466,-38.7598,-35.99747,-34.457817,-34.55522,-36.169342,-39.235847,-41.11047,-43.833794,-46.94975,-47.327114,-47.680084,-48.216278,-47.67469,-44.760254,-42.76713,-41.98554,-41.53134,-40.753433,-40.106064,-40.70091,-43.808083,-45.23678,-46.54186,-46.696148,-47.373352,-46.256184,-43.807003,-44.44863,-44.278046,-44.450253,-44.793385,-45.646137,-44.346794,-42.640385,-41.55563,-41.913055,-41.542545,-40.97092,-40.678284,-41.159145,-42.22289,-42.24801,-42.371975,-41.22748,-41.903492,-42.929047,-42.41655,-42.154583,-41.452705,-42.91641,-44.721313,-46.359608,-48.428474,-49.045425,-47.15521,-45.724323,-47.117905,-47.94545,-46.98121,-46.324768,-45.05459,-45.362476,-45.79554,-44.867302,-44.047447,-44.972458,-46.375347,-46.67916,-47.244473,-47.202637,-47.80235,-47.482166,-45.70952,-45.50319,-45.914497,-45.8589,-47.39299,-49.168602,-49.52136,-48.960308,-48.116306,-47.977795,-46.8081,-46.968895,-47.97329,-49.009224,-50.308327,-51.655384,-52.62076,-53.172276,-54.02257,-54.200424,-54.812862,-55.278114,-56.13949,-55.760612,-55.584835,-54.968246,-54.970177,-55.29665,-55.561718,-54.68245,-53.64239
angry,male,../data/raw\Actor_09\03-01-05-01-02-01-09.wav,-41.516716,-45.784477,-43.18747,-36.783962,-33.027584,-33.71952,-37.156437,-41.156307,-39.517593,-35.185387,-33.017284,-35.304417,-39.098892,-39.59642,-38.47238,-36.13171,-35.494568,-36.082417,-36.72246,-37.70918,-38.78405,-39.698406,-40.61998,-41.556686,-42.18489,-41.947727,-42.27653,-44.615253,-46.10415,-46.060802,-45.794445,-46.319973,-46.96593,-47.888935,-48.37237,-48.817673,-48.700047,-48.446884,-48.484722,-48.873486,-48.86177,-48.67944,-49.837143,-49.244816,-45.95597,-45.525925,-46.35368,-47.830566,-47.50032,-46.85503,-45.874737,-45.63448,-46.788376,-44.27281,-43.74301,-44.87974,-46.79104,-44.86681,-43.883038,-44.163486,-45.019726,-45.340443,-44.76397,-44.829,-45.838055,-44.863647,-44.214165,-45.21797,-44.5326,-42.90346,-43.208443,-43.76836,-44.397587,-46.72448,-47.047264,-48.75316,-49.33829,-50.822628,-50.11203,-50.787643,-50.22788,-49.07942,-47.862988,-46.000015,-45.06142,-44.142075,-43.61058,-44.524666,-44.897617,-45.959362,-48.028942,-49.128757,-49.636517,-50.274906,-51.21292,-52.5047,-53.638046,-54.965534,-56.34099,-56.926105,-57.388477,-56.695553,-56.50576,-55.823425,-56.260258,-57.086086,-58.04177,-58.40152,-58.696415,-58.91187,-58.909004,-59.29995,-59.46335,-59.663815,-59.19424,-58.72652,-58.436565,-57.52066,-57.363426,-56.983826,-56.44982,-56.602665,-57.278156,-58.35994,-58.997784,-59.498566,-59.72536,-60.037704
happy,female,../data/raw\Actor_12\03-01-03-01-01-02-12.wav,-37.07032,-45.78796,-50.405796,-51.846737,-50.783627,-44.715866,-39.039383,-36.086758,-33.804874,-34.02811,-35.56503,-37.686497,-39.371723,-39.366417,-40.3033,-40.266205,-40.329308,-40.243042,-40.30743,-39.544666,-40.2155,-40.65365,-40.201607,-39.920227,-40.044437,-39.88187,-40.742584,-41.62852,-42.49368,-41.968857,-41.404808,-41.217476,-42.71435,-45.27587,-46.17521,-47.605,-46.31176,-43.993164,-43.76796,-44.71717,-45.36739,-46.20208,-46.515224,-46.69651,-46.28182,-47.738853,-47.064632,-46.046,-45.57798,-47.888966,-47.84614,-44.990673,-45.39314,-45.94921,-46.472805,-45.48611,-45.66315,-44.267113,-43.764034,-43.4985,-43.272766,-45.190063,-46.497505,-46.524323,-46.40653,-45.34151,-44.562885,-44.99828,-47.05045,-48.434418,-48.114933,-48.57529,-50.103893,-49.729504,-49.225677,-49.607353,-47.992283,-48.099594,-48.40693,-46.789597,-46.820766,-48.61904,-47.82737,-46.351418,-46.135544,-47.467487,-48.611282,-49.690834,-50.3842,-51.096306,-52.3692,-52.19001,-50.94389,-50.710823,-51.372986,-51.196445,-50.43338,-49.91397,-50.369526,-49.50462,-49.837208,-51.817497,-51.587425,-52.793346,-54.091652,-54.556923,-56.077892,-57.573578,-58.823338,-59.7696,-59.860973,-60.211594,-60.651802,-60.79728,-61.235325,-61.573174,-61.36451,-61.15259,-60.996674,-60.25181,-59.246105,-58.62835,-58.96304,-58.333088,-58.437225,-58.605156,-58.92484,-59.290657
calm,male,../data/raw\Actor_09\03-01-02-01-02-01-09.wav,-49.60151,-44.36466,-37.731003,-35.19181,-37.966496,-40.37095,-43.020306,-44.351242,-42.275185,-40.738823,-42.3226,-46.013412,-47.451508,-45.09381,-44.64682,-44.975643,-45.889893,-46.99211,-46.95379,-45.767704,-45.57602,-47.029213,-49.8265,-49.99608,-48.81198,-47.844692,-48.222908,-49.82449,-50.96987,-50.859337,-50.318836,-50.556385,-52.03749,-52.973793,-53.230354,-55.00493,-56.247498,-56.824783,-56.906876,-56.67672,-56.727337,-56.182053,-55.79146,-56.08808,-56.67959,-57.746887,-58.25647,-57.005516,-55.862865,-57.336636,-57.706963,-58.015114,-60.426056,-58.73472,-59.58604,-57.193108,-56.93352,-57.309246,-57.08363,-55.965958,-56.38897,-57.695427,-57.88526,-57.288208,-57.89988,-58.527267,-58.416077,-56.90807,-56.105286,-56.240692,-56.224083,-55.900654,-54.71559,-53.35591,-54.47206,-55.93103,-55.316204,-56.546425,-57.59075,-57.77053,-58.25492,-60.08506,-60.871845,-60.53253,-60.35901,-58.823837,-58.022896,-57.27342,-57.830124,-57.902916,-58.755028,-58.003914,-59.3865,-60.061916,-60.71984,-62.713444,-62.168026,-62.154446,-60.918377,-59.875908,-59.111015,-58.095856,-59.138638,-59.865562,-59.939312,-60.621384,-61.60711,-63.14787,-64.38775,-64.90821,-65.653,-66.13252,-66.162346,-66.82341,-67.33388,-67.45131,-67.914696,-66.659775,-66.21675,-66.03558,-64.93878,-64.17376,-63.81012,-64.26651,-64.63039,-64.936646,-65.20548,-65.38288
disgust,female,../data/raw\Actor_04\03-01-07-02-01-02-04.wav,-49.849304,-49.81589,-49.564793,-50.120346,-49.280487,-46.451912,-43.452923,-39.706097,-34.03182,-28.962358,-26.939323,-28.237494,-33.28967,-36.75487,-39.595627,-40.328556,-40.670723,-40.18266,-38.712723,-36.41651,-33.46484,-31.840322,-31.460312,-33.157757,-35.637775,-37.22816,-38.802555,-39.812405,-39.414154,-39.743984,-39.363102,-39.063126,-38.84595,-38.3598,-38.549454,-39.225895,-39.122288,-39.27641,-40.222923,-41.575874,-42.50303,-42.67821,-41.565334,-39.721798,-38.674282,-40.01042,-39.105453,-38.43403,-37.987564,-39.924408,-41.61055,-41.621017,-42.161446,-39.921364,-40.068333,-39.46648,-39.68608,-39.8854,-40.943077,-41.419563,-41.54009,-41.64794,-41.00574,-40.664936,-40.544388,-40.66252,-41.098087,-41.856873,-43.58086,-44.26498,-43.303158,-41.73093,-42.64943,-43.436317,-44.51126,-44.850727,-44.06645,-43.998627,-44.766335,-45.05453,-43.297363,-42.619343,-43.72254,-43.652466,-42.60558,-41.176308,-42.03067,-42.406597,-41.13463,-41.514412,-42.591087,-42.465878,-42.73372,-42.81131,-42.540394,-42.74573,-42.682655,-44.413048,-45.444263,-46.126534,-46.185795,-45.689964,-45.522232,-45.13877,-44.671604,-44.733368,-45.09605,-44.4636,-44.733177,-44.505215,-45.57151,-46.306175,-47.003597,-47.402637,-47.348366,-47.208817,-47.11304,-46.98932,-47.875816,-48.27373,-48.85531,-49.28405,-48.623566,-47.590607,-47.37552,-47.474915,-47.578224,-47.564888
fear,female,../data/raw\Actor_14\03-01-06-02-02-02-14.wav,-53.26937,-52.071114,-51.784527,-51.67472,-52.069542,-51.2121,-50.41329,-50.828117,-50.4042,-49.71316,-49.113716,-48.15551,-45.73075,-42.391743,-39.09543,-36.473022,-33.701283,-32.40152,-32.324078,-31.259491,-30.759197,-30.994244,-31.767124,-33.425243,-34.87405,-35.521297,-36.61055,-37.790833,-38.241005,-39.540718,-40.749363,-40.257393,-39.739548,-38.760384,-38.014515,-38.787857,-38.036385,-36.81642,-36.067184,-35.324596,-34.900894,-35.58613,-36.27906,-36.346092,-36.192047,-37.94722,-39.362255,-40.526985,-39.852955,-40.295753,-40.71592,-40.804123,-42.0214,-40.31338,-39.235783,-38.54205,-38.91661,-38.01851,-38.53794,-38.559345,-37.775024,-36.266502,-35.709023,-36.464752,-37.167854,-37.348793,-36.91871,-35.90744,-36.23431,-37.809658,-37.649513,-36.547626,-36.64969,-36.840874,-37.58198,-38.333763,-38.260715,-38.201546,-40.253925,-41.043663,-41.2813,-40.86071,-39.800377,-38.74209,-38.305664,-37.177185,-38.08303,-39.06694,-39.17188,-38.22921,-37.907696,-38.337936,-38.631676,-38.829773,-39.40866,-38.305454,-37.695103,-37.460197,-36.75064,-36.31586,-35.6818,-35.908913,-36.36386,-38.2076,-39.341545,-40.057945,-40.72802,-41.823986,-42.443016,-42.731865,-42.95034,-44.15209,-46.159218,-46.87874,-47.523186,-47.701107,-47.55447,-47.681664,-47.614212,-47.62743,-47.187943,-47.18848,-47.314606,-47.38118,-47.031136,-46.024487,-45.400055,-44.1985
sad,male,../data/raw\Actor_11\03-01-04-02-02-02-11.wav,-39.100086,-42.246094,-46.410267,-46.98475,-42.916588,-36.87126,-33.41082,-32.6221,-33.110146,-34.92623,-36.670887,-38.294643,-39.28172,-37.66961,-36.058422,-36.076893,-36.505703,-36.600502,-36.74619,-37.083267,-37.762493,-39.86563,-41.028652,-42.164803,-42.64534,-42.944565,-43.103092,-42.30621,-41.41669,-42.037693,-43.373528,-45.73337,-47.44115,-47.40696,-46.03437,-44.859325,-44.86765,-45.717762,-46.320023,-45.856464,-45.225357,-46.114517,-46.433617,-46.34205,-45.980263,-46.510426,-46.01334,-45.441025,-44.96961,-46.507446,-47.182487,-45.709198,-46.060673,-45.729572,-46.17932,-45.428535,-46.236076,-47.20537,-47.15711,-45.934406,-45.67404,-46.791378,-47.896328,-47.898,-47.605762,-47.652637,-49.25482,-50.688267,-50.445538,-50.103992,-50.10829,-50.87964,-50.84211,-49.50462,-48.803963,-48.347004,-47.057827,-46.679245,-46.62347,-47.299706,-47.95205,-47.876667,-49.002407,-49.16698,-48.88901,-49.458817,-49.84696,-49.20081,-49.1657,-48.743824,-49.356533,-49.03599,-49.760014,-49.542053,-49.895134,-50.311172,-50.446877,-51.216995,-50.76039,-49.981186,-49.85579,-49.080532,-49.19457,-48.70566,-49.31314,-50.10806,-50.8815,-51.082447,-51.028515,-50.479496,-49.96195,-49.43285,-49.519863,-49.674355,-49.873184,-50.32153,-50.9119,-50.965794,-50.70928,-50.89824,-51.634045,-52.287205,-51.979473,-52.251442,-52.82581,-52.857277,-53.42333,-53.954365
sad,male,../data/raw\Actor_23\03-01-04-02-01-01-23.wav,-44.491455,-45.258507,-49.409874,-47.367805,-40.452282,-33.866463,-29.384823,-28.518211,-30.706919,-34.221245,-36.988453,-37.394783,-36.393543,-35.72768,-35.304146,-33.966297,-32.48442,-32.287487,-32.610687,-33.275887,-34.563435,-37.388504,-39.5055,-40.122948,-39.522858,-38.81963,-39.35749,-41.43526,-43.441803,-45.038456,-45.649662,-45.088005,-45.39901,-45.829353,-46.289364,-48.05011,-48.046734,-46.55557,-45.063805,-45.04572,-45.690006,-46.85419,-47.877327,-48.016777,-46.84951,-45.975243,-44.49144,-44.113598,-45.850597,-48.261242,-46.827183,-44.55502,-45.350433,-44.71327,-45.383945,-44.731678,-44.434917,-44.302578,-45.33203,-45.117207,-44.228832,-42.905186,-43.118484,-44.62909,-45.315975,-44.71084,-43.682045,-43.999916,-46.412106,-47.065014,-46.762993,-46.40649,-47.754757,-48.51568,-46.970898,-47.032856,-46.901924,-47.80187,-46.543613,-46.78097,-47.231743,-47.183464,-47.98256,-49.001625,-49.518597,-49.40385,-49.025227,-49.096344,-50.076706,-49.64346,-50.152985,-49.867752,-49.97745,-50.398647,-51.132504,-50.732063,-50.895973,-51.592037,-52.94247,-53.842815,-54.316463,-55.474754,-55.72562,-56.00269,-55.27735,-54.79781,-55.219505,-55.259903,-55.28401,-55.41881,-54.615074,-53.34353,-52.964302,-53.64792,-54.048664,-54.702446,-55.440327,-56.517307,-57.155052,-57.15811,-57.465256,-57.310715,-57.73074,-58.670593,-58.404373,-58.358658,-58.339348,-57.552326
surprise,female,../data/raw\Actor_08\03-01-08-02-02-01-08.wav,-36.914715,-42.386906,-48.9801,-51.992428,-52.25478,-49.070274,-45.740257,-42.616238,-39.800606,-37.985374,-36.89797,-37.11762,-37.489597,-36.612934,-36.272457,-36.513577,-36.674,-36.887764,-38.228638,-39.765205,-41.062958,-42.71456,-42.577435,-43.318993,-43.29056,-42.554974,-42.34728,-41.64465,-40.52657,-40.476547,-41.09219,-41.724556,-42.497654,-42.80201,-43.10632,-43.49173,-44.16275,-45.108025,-45.226894,-44.11411,-44.117157,-44.53916,-44.55666,-43.98233,-43.9349,-44.263355,-43.664806,-43.733727,-42.68872,-42.773956,-43.176792,-43.264683,-45.26239,-44.367348,-45.31679,-45.137615,-45.868923,-45.319866,-44.648293,-44.412003,-43.731823,-43.934135,-44.72455,-45.136795,-45.722137,-46.690113,-46.875587,-47.226833,-47.402645,-47.10917,-47.80848,-48.420094,-49.148384,-49.696457,-50.634056,-52.158897,-51.819866,-51.385925,-51.209343,-50.798576,-49.556396,-49.022415,-50.12724,-49.563828,-48.757477,-47.911297,-46.771465,-46.448517,-46.84452,-47.704872,-47.917988,-48.464413,-48.602566,-48.93382,-49.362434,-49.12899,-49.22512,-49.65674,-49.433758,-50.041172,-49.816647,-49.81616,-49.808685,-49.552753,-49.601818,-49.286545,-49.538925,-50.50316,-51.05792,-51.777332,-52.338047,-53.39834,-53.75515,-54.243732,-54.26196,-54.19523,-54.401848,-54.54459,-55.192123,-55.50457,-55.781647,-56.392082,-56.08341,-55.62719,-55.589455,-55.964027,-56.09627,-56.396255
happy,female,../data/raw\Actor_18\03-01-03-02-01-01-18.wav,-38.902267,-40.08875,-41.637726,-42.71924,-43.225883,-43.10746,-43.114243,-43.13422,-42.76279,-42.371056,-41.432804,-40.21364,-38.377686,-36.29957,-33.98229,-31.576813,-28.951244,-26.781477,-24.529129,-22.99539,-22.422071,-22.879421,-25.32837,-29.825306,-33.516968,-35.736965,-37.31255,-38.46347,-37.974316,-37.507767,-36.00969,-34.74085,-34.30698,-33.44575,-32.96657,-33.24956,-32.63039,-31.248035,-30.402369,-29.76223,-28.914999,-28.448246,-28.344341,-28.250435,-28.054401,-29.476805,-30.624058,-32.711514,-33.64413,-35.012306,-35.63934,-33.911556,-33.928513,-32.661354,-32.8661,-32.58405,-32.020557,-30.033794,-28.288548,-27.940248,-28.592949,-29.416351,-30.181501,-31.274523,-32.730816,-33.72532,-33.703373,-33.479572,-32.2326,-32.26167,-32.192688,-31.244213,-31.78444,-32.431915,-33.469078,-34.866653,-34.714115,-34.876472,-35.032238,-33.674923,-32.575,-33.02677,-32.810818,-32.52109,-32.11044,-32.549767,-33.34408,-32.394398,-31.822138,-32.011578,-31.640532,-32.378155,-33.909092,-34.382637,-34.209484,-34.25089,-33.748325,-33.321712,-33.65681,-34.705326,-35.636776,-36.23846,-36.59043,-37.50361,-38.327023,-39.03805,-39.172203,-38.38502,-37.49251,-38.031593,-38.503296,-38.039177,-37.78555,-38.281433,-39.421688,-38.75891,-37.82221,-38.15458,-38.572186,-38.010513,-38.095684,-38.54399,-37.228176,-36.09914,-36.542355,-36.637142,-36.948338,-37.862965
calm,male,../data/raw\Actor_19\03-01-02-02-01-01-19.wav,-43.485966,-46.20098,-47.134636,-43.46384,-35.192974,-29.107021,-30.249594,-33.57618,-34.163612,-37.976105,-37.669437,-37.035774,-34.871906,-29.98989,-31.204678,-35.39283,-39.149803,-39.65972,-33.617603,-31.153301,-32.63283,-38.341793,-45.88616,-45.93686,-44.05692,-42.755993,-44.817905,-49.15472,-50.092384,-50.427753,-50.712364,-50.753937,-51.122105,-49.46572,-48.023453,-50.225296,-53.526566,-55.66187,-53.091187,-49.049564,-48.65864,-49.7774,-52.163956,-53.137466,-50.13997,-49.931526,-52.670616,-56.174454,-54.284405,-53.669704,-54.060165,-54.287144,-55.310333,-53.97153,-53.23016,-52.025887,-50.909237,-50.466904,-53.008877,-52.35187,-50.44013,-51.8281,-53.8752,-54.11924,-54.71674,-54.905556,-55.728573,-57.273018,-57.221794,-57.22149,-57.480465,-56.064384,-58.461407,-58.630733,-56.6657,-54.781055,-54.360863,-55.41773,-54.412994,-54.483448,-55.15021,-56.686295,-58.49018,-59.375534,-58.770092,-61.287693,-60.91241,-59.226387,-60.42572,-59.737785,-56.381485,-56.867256,-55.360146,-54.9015,-54.910057,-54.664894,-56.841934,-59.04747,-61.634884,-62.008625,-63.91049,-64.627396,-64.2045,-65.16597,-63.924973,-62.316235,-60.66474,-60.10209,-59.495453,-58.695366,-58.44713,-58.34699,-57.381454,-55.80584,-56.632984,-59.163486,-60.41231,-62.120747,-60.825146,-58.454758,-57.907932,-59.07207,-61.04451,-62.101135,-62.80106,-63.851315,-65.761185,-65.76314
calm,male,../data/raw\Actor_03\03-01-02-02-01-02-03.wav,-40.558987,-46.937325,-44.203472,-36.703537,-27.057598,-23.085043,-25.19642,-30.05365,-35.02947,-35.138,-31.666328,-28.37878,-27.387691,-27.106932,-30.577028,-33.375526,-33.717094,-31.967913,-29.528763,-27.790522,-27.849161,-30.432953,-32.391834,-33.19062,-32.741947,-31.666721,-32.199554,-33.35978,-34.80237,-35.42724,-34.431633,-33.359695,-33.603992,-34.68345,-36.532772,-39.002766,-39.088623,-38.768906,-39.502632,-39.61579,-39.719852,-40.597248,-40.76096,-40.43756,-40.602695,-42.32329,-42.260975,-40.819202,-37.790012,-38.35257,-38.6617,-38.84597,-41.951435,-39.684658,-39.476837,-37.60333,-37.6453,-37.776432,-39.029293,-38.731304,-37.84603,-38.0256,-37.72583,-36.569836,-37.07422,-38.154755,-38.358288,-38.69118,-39.04551,-38.09931,-37.798344,-38.72017,-40.27894,-38.554146,-37.851814,-39.86196,-38.877476,-38.001766,-39.10486,-38.76602,-39.864323,-39.1388,-39.07811,-41.03401,-41.753353,-42.374523,-43.03444,-43.931934,-44.637775,-42.91175,-42.588028,-43.17034,-43.698204,-44.83986,-45.73861,-46.02938,-47.77594,-49.394863,-50.38106,-51.284,-50.809845,-49.98164,-49.10632,-48.405933,-48.666416,-49.20122,-49.275974,-47.67602,-45.922787,-43.961147,-43.558956,-44.38618,-45.846294,-46.184338,-46.91659,-47.554016,-49.023064,-50.518898,-51.416927,-52.1077,-52.470146,-52.45695,-53.074715,-53.462654,-53.96226,-53.39441,-52.72191,-52.482346
neutral,male,../data/raw\Actor_17\03-01-01-01-02-02-17.wav,-41.908226,-40.85326,-33.602493,-31.723408,-33.436043,-39.00081,-43.19139,-39.13485,-35.942245,-37.424927,-41.298763,-42.97341,-41.68255,-40.604378,-41.573025,-43.60836,-44.09654,-43.137688,-42.85057,-43.930397,-45.808186,-46.288387,-45.67707,-45.921684,-47.23931,-48.062325,-47.99887,-47.99151,-48.85453,-49.805107,-50.664017,-52.24295,-52.86249,-52.382763,-51.84393,-52.560165,-52.57547,-52.843098,-52.510124,-52.644203,-53.317284,-52.41636,-51.61212,-50.725655,-50.114044,-51.321243,-52.176117,-51.852974,-50.817474,-52.023857,-52.211384,-51.291794,-51.830074,-51.821026,-52.913017,-50.83812,-51.022663,-52.276367,-52.290604,-52.375088,-53.13584,-52.826817,-52.654232,-52.636375,-53.886433,-54.613354,-54.792114,-55.143482,-54.844788,-55.073696,-55.08577,-55.291134,-56.995075,-56.32827,-56.08112,-55.820972,-56.058098,-57.514908,-57.270557,-57.794884,-58.789635,-58.589966,-58.73103,-58.27072,-57.441456,-57.285706,-56.59977,-55.39776,-54.81098,-55.134132,-54.371376,-53.85795,-54.096695,-54.426544,-54.007397,-54.164124,-55.935043,-56.011436,-57.14614,-58.688507,-59.819817,-60.41753,-60.653595,-60.607727,-61.335686,-61.55594,-62.376343,-63.41474,-63.871784,-64.27234,-64.698425,-64.7475,-64.14116,-64.025635,-64.013664,-63.995872,-64.39625,-63.9236,-63.1172,-63.65954,-64.19505,-63.94394,-63.47476,-62.843533,-62.67018,-62.399246,-63.709393,-65.12953
